"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Cooper, Garrett","643265","2019","421","273",0.281,0.27,0.01100000000000001,0.446,0.467,-0.02100000000000002,0.337,0.345,-0.007999999999999952
"Strange-Gordon, Dee","543829","2019","421","341",0.275,0.25,0.025000000000000022,0.359,0.31,0.04899999999999999,0.282,0.263,0.01899999999999996
"Dixon, Brandon","641525","2019","420","259",0.248,0.237,0.01100000000000001,0.435,0.445,-0.010000000000000009,0.303,0.308,-0.0050000000000000044
"Stewart, Christin","621514","2019","416","272",0.233,0.247,-0.013999999999999985,0.388,0.436,-0.04799999999999999,0.294,0.321,-0.027000000000000024
"Senzel, Nick","669222","2019","414","275",0.256,0.239,0.017000000000000015,0.427,0.407,0.020000000000000018,0.315,0.305,0.010000000000000009
"Taylor, Chris","621035","2019","414","258",0.262,0.233,0.028999999999999998,0.462,0.383,0.07900000000000001,0.331,0.299,0.03200000000000003
"Dahl, David","621311","2019","413","271",0.302,0.266,0.035999999999999976,0.524,0.483,0.041000000000000036,0.364,0.341,0.022999999999999965
"Ruiz, Rio","547004","2019","413","285",0.232,0.23,0.0020000000000000018,0.376,0.355,0.02100000000000002,0.294,0.292,0.0020000000000000018
"Yastrzemski, Mike","573262","2019","411","268",0.272,0.252,0.020000000000000018,0.518,0.504,0.014000000000000012,0.353,0.342,0.010999999999999954
"Wolters, Tony","547172","2019","411","299",0.262,0.248,0.014000000000000012,0.329,0.32,0.009000000000000008,0.29,0.286,0.0040000000000000036
"Contreras, Willson","575929","2019","409","260",0.272,0.247,0.025000000000000022,0.533,0.482,0.051000000000000045,0.368,0.347,0.02100000000000002
"Tellez, Rowdy","642133","2019","409","257",0.227,0.25,-0.022999999999999993,0.449,0.477,-0.02799999999999997,0.308,0.335,-0.027000000000000024
"DeShields, Delino","592261","2019","408","267",0.249,0.215,0.034,0.347,0.314,0.032999999999999974,0.295,0.273,0.021999999999999964
"Bader, Harrison","664056","2019","406","233",0.205,0.21,-0.0050000000000000044,0.366,0.401,-0.03500000000000003,0.293,0.312,-0.019000000000000017
"Rengifo, Luis","650859","2019","406","268",0.238,0.235,0.0030000000000000027,0.364,0.367,-0.0030000000000000027,0.298,0.306,-0.008000000000000007
"Santander, Anthony","623993","2019","405","298",0.261,0.26,0.0010000000000000009,0.476,0.46,0.01599999999999996,0.321,0.319,0.0020000000000000018
"Peraza, José","606299","2019","403","320",0.239,0.266,-0.027000000000000024,0.346,0.363,-0.017000000000000015,0.272,0.298,-0.025999999999999968
"Lopez, Nicky","670032","2019","402","332",0.24,0.223,0.016999999999999987,0.325,0.282,0.04300000000000004,0.26,0.242,0.018000000000000016
"Cabrera, Melky","466320","2019","397","338",0.28,0.278,0.0020000000000000018,0.399,0.379,0.020000000000000018,0.301,0.298,0.0030000000000000027
"Crawford, J.P.","641487","2019","396","268",0.226,0.233,-0.007000000000000006,0.371,0.334,0.03699999999999998,0.296,0.292,0.0040000000000000036
"Piscotty, Stephen","572039","2019","393","277",0.249,0.248,0.0010000000000000009,0.412,0.431,-0.019000000000000017,0.306,0.318,-0.01200000000000001
"Smith Jr., Dwight","596105","2019","392","280",0.241,0.236,0.0050000000000000044,0.412,0.369,0.04299999999999998,0.299,0.29,0.009000000000000008
"d'Arnaud, Travis","518595","2019","391","272",0.251,0.261,-0.010000000000000009,0.433,0.454,-0.02100000000000002,0.314,0.335,-0.02100000000000002
"Candelario, Jeimer","600869","2019","386","237",0.203,0.231,-0.027999999999999997,0.337,0.369,-0.03199999999999997,0.283,0.308,-0.025000000000000022
"Winker, Jesse","608385","2019","384","278",0.269,0.274,-0.0050000000000000044,0.473,0.435,0.03799999999999998,0.351,0.346,0.0050000000000000044
"Jansen, Danny","643376","2019","384","270",0.207,0.243,-0.036000000000000004,0.36,0.415,-0.05499999999999999,0.275,0.312,-0.03699999999999998
"Chavis, Michael","656308","2019","382","220",0.254,0.222,0.032,0.444,0.416,0.028000000000000025,0.323,0.302,0.02100000000000002
"Walker, Neil","435522","2019","381","261",0.261,0.267,-0.006000000000000005,0.395,0.429,-0.033999999999999975,0.319,0.339,-0.020000000000000018
"Verdugo, Alex","657077","2019","377","300",0.294,0.289,0.0050000000000000044,0.475,0.458,0.01699999999999996,0.341,0.339,0.0020000000000000018
"Maldonado, Martín","455117","2019","374","250",0.213,0.215,-0.0020000000000000018,0.378,0.387,-0.009000000000000008,0.288,0.297,-0.009000000000000008
"Martínez, José","500874","2019","373","254",0.269,0.273,-0.0040000000000000036,0.41,0.469,-0.059,0.323,0.348,-0.024999999999999967
"Tatis Jr., Fernando","665487","2019","372","227",0.317,0.256,0.061,0.59,0.491,0.09899999999999998,0.398,0.347,0.051000000000000045
"Garcia, Greg","594824","2019","372","231",0.248,0.217,0.031,0.354,0.301,0.05299999999999999,0.319,0.294,0.025000000000000022
"O'Hearn, Ryan","656811","2019","370","231",0.195,0.222,-0.026999999999999996,0.369,0.408,-0.03899999999999998,0.278,0.307,-0.02899999999999997
"Kendrick, Howie","435062","2019","370","290",0.344,0.332,0.011999999999999955,0.572,0.614,-0.04200000000000004,0.4,0.418,-0.01799999999999996
"Pinder, Chad","640461","2019","370","257",0.24,0.253,-0.013000000000000012,0.416,0.443,-0.027000000000000024,0.298,0.319,-0.02100000000000002
"Alvarez, Yordan","670541","2019","369","221",0.313,0.288,0.025000000000000022,0.655,0.597,0.05800000000000005,0.432,0.41,0.02200000000000002
"Aguilar, Jesús","542583","2019","369","240",0.236,0.245,-0.009000000000000008,0.389,0.44,-0.05099999999999999,0.307,0.333,-0.026000000000000023
"Castro, Harold","605612","2019","369","274",0.291,0.258,0.032999999999999974,0.384,0.37,0.014000000000000012,0.292,0.279,0.012999999999999956
"Forsythe, Logan","523253","2019","367","219",0.227,0.234,-0.007000000000000006,0.353,0.401,-0.04800000000000004,0.298,0.32,-0.02200000000000002
"Arraez, Luis","650333","2019","366","300",0.334,0.287,0.04700000000000004,0.439,0.406,0.032999999999999974,0.36,0.334,0.025999999999999968
"Kelly, Carson","608348","2019","365","236",0.245,0.249,-0.0040000000000000036,0.478,0.46,0.01799999999999996,0.339,0.34,-0.0010000000000000009
"Barnhart, Tucker","571466","2019","364","235",0.231,0.219,0.01200000000000001,0.38,0.326,0.05399999999999999,0.301,0.284,0.017000000000000015
"Granderson, Curtis","434158","2019","363","221",0.183,0.214,-0.031,0.356,0.387,-0.031000000000000028,0.275,0.306,-0.030999999999999972
"Almora Jr., Albert","546991","2019","363","284",0.236,0.254,-0.018000000000000016,0.381,0.385,-0.0040000000000000036,0.271,0.285,-0.013999999999999957
"Wilkerson, Stevie","592859","2019","361","224",0.225,0.198,0.026999999999999996,0.383,0.311,0.07200000000000001,0.286,0.253,0.032999999999999974
"Garver, Mitch","641598","2019","359","226",0.273,0.255,0.018000000000000016,0.63,0.573,0.05700000000000005,0.404,0.382,0.02200000000000002
"Gomes, Yan","543228","2019","358","231",0.223,0.217,0.006000000000000005,0.389,0.391,-0.0020000000000000018,0.298,0.302,-0.0040000000000000036
"Bote, David","623520","2019","356","212",0.257,0.239,0.018000000000000016,0.422,0.373,0.04899999999999999,0.336,0.316,0.020000000000000018
"Gamel, Ben","592325","2019","356","209",0.248,0.228,0.01999999999999999,0.373,0.342,0.030999999999999972,0.308,0.297,0.01100000000000001
"Hamilton, Billy","571740","2019","353","234",0.218,0.222,-0.0040000000000000036,0.275,0.263,0.01200000000000001,0.251,0.254,-0.0030000000000000027
"Davis, Chris","448801","2019","352","171",0.179,0.202,-0.02300000000000002,0.326,0.369,-0.04299999999999998,0.263,0.292,-0.02899999999999997
"Edman, Tommy","669242","2019","349","265",0.304,0.283,0.02100000000000002,0.5,0.441,0.059,0.357,0.331,0.025999999999999968
"Hiura, Keston","669374","2019","348","208",0.303,0.256,0.046999999999999986,0.57,0.514,0.05599999999999994,0.388,0.352,0.03600000000000003
"Hedges, Austin","595978","2019","347","206",0.176,0.195,-0.019000000000000017,0.311,0.347,-0.035999999999999976,0.242,0.265,-0.02300000000000002
"Díaz, Yandy","650490","2019","347","250",0.267,0.279,-0.01200000000000001,0.476,0.486,-0.010000000000000009,0.341,0.355,-0.013999999999999957
"Gregorius, Didi","544369","2019","344","273",0.238,0.242,-0.0040000000000000036,0.441,0.402,0.03899999999999998,0.297,0.292,0.0050000000000000044
"Gurriel Jr., Lourdes","666971","2019","343","232",0.277,0.251,0.026000000000000023,0.541,0.502,0.039000000000000035,0.358,0.34,0.01799999999999996
"Pollock, AJ","572041","2019","342","238",0.266,0.254,0.01200000000000001,0.468,0.448,0.020000000000000018,0.333,0.329,0.0040000000000000036
"Phegley, Josh","572033","2019","342","258",0.239,0.246,-0.007000000000000006,0.411,0.371,0.03999999999999998,0.291,0.286,0.0050000000000000044
"Severino, Pedro","600474","2019","341","235",0.249,0.265,-0.016000000000000014,0.42,0.443,-0.02300000000000002,0.316,0.336,-0.020000000000000018
"Calhoun, Willie","641432","2019","337","258",0.269,0.256,0.013000000000000012,0.524,0.439,0.08500000000000002,0.351,0.323,0.02799999999999997
"Alonso, Yonder","475174","2019","335","224",0.199,0.231,-0.032,0.346,0.374,-0.028000000000000025,0.277,0.305,-0.02799999999999997
"Moreland, Mitch","519048","2019","335","226",0.252,0.256,-0.0040000000000000036,0.507,0.494,0.013000000000000012,0.347,0.352,-0.0050000000000000044
"Hicks, John","543308","2019","333","211",0.21,0.201,0.00899999999999998,0.379,0.35,0.029000000000000026,0.259,0.248,0.01100000000000001
"Adams, Matt","571431","2019","333","196",0.226,0.228,-0.0020000000000000018,0.465,0.479,-0.013999999999999957,0.306,0.32,-0.014000000000000012
"Bruce, Jay","457803","2019","333","231",0.216,0.247,-0.031,0.523,0.545,-0.02200000000000002,0.318,0.346,-0.02799999999999997
"Jones, JaCoby","592444","2019","333","206",0.235,0.247,-0.01200000000000001,0.43,0.448,-0.018000000000000016,0.311,0.327,-0.016000000000000014
"Díaz, Elias","553869","2019","332","251",0.241,0.238,0.0030000000000000027,0.307,0.325,-0.018000000000000016,0.265,0.277,-0.01200000000000001
"Cuthbert, Cheslor","596144","2019","330","242",0.246,0.248,-0.0020000000000000018,0.379,0.382,-0.0030000000000000027,0.287,0.293,-0.006000000000000005
"Beckham, Tim","542921","2019","328","202",0.237,0.219,0.017999999999999988,0.461,0.42,0.041000000000000036,0.315,0.297,0.018000000000000016
"Lucroy, Jonathan","518960","2019","328","245",0.232,0.238,-0.005999999999999978,0.355,0.367,-0.01200000000000001,0.286,0.299,-0.013000000000000012
"Lowe, Brandon","664040","2019","327","184",0.27,0.237,0.03300000000000003,0.514,0.5,0.014000000000000012,0.354,0.341,0.012999999999999956
"Hampson, Garrett","641658","2019","327","215",0.247,0.219,0.027999999999999997,0.385,0.329,0.055999999999999994,0.292,0.265,0.02699999999999997
"La Stella, Tommy","600303","2019","321","264",0.295,0.297,-0.0020000000000000018,0.486,0.484,0.0020000000000000018,0.351,0.355,-0.0040000000000000036
"Correa, Carlos","621043","2019","321","209",0.279,0.282,-0.002999999999999947,0.568,0.552,0.015999999999999903,0.38,0.392,-0.01200000000000001
"Marisnick, Jake","545350","2019","318","200",0.233,0.201,0.032,0.411,0.332,0.07899999999999996,0.297,0.259,0.03799999999999998
"Pence, Hunter","452254","2019","316","219",0.297,0.282,0.015000000000000013,0.552,0.516,0.03600000000000003,0.377,0.364,0.013000000000000012
"McCann, Brian","435263","2019","316","230",0.249,0.237,0.01200000000000001,0.412,0.4,0.011999999999999955,0.311,0.313,-0.0020000000000000018
"Flowers, Tyler","452095","2019","310","168",0.229,0.196,0.033,0.413,0.38,0.032999999999999974,0.31,0.289,0.02100000000000002
"Suzuki, Kurt","435559","2019","309","247",0.264,0.277,-0.013000000000000012,0.486,0.455,0.030999999999999972,0.337,0.338,-0.0010000000000000009
"Martin, Richie","621006","2019","309","206",0.208,0.205,0.0030000000000000027,0.322,0.295,0.027000000000000024,0.252,0.245,0.007000000000000006
"Dietrich, Derek","518618","2019","306","178",0.187,0.218,-0.031,0.462,0.419,0.04300000000000004,0.334,0.342,-0.008000000000000007
"Parra, Gerardo","467827","2019","301","218",0.234,0.243,-0.00899999999999998,0.391,0.382,0.009000000000000008,0.288,0.296,-0.008000000000000007
"Riley, Austin","663586","2019","297","168",0.226,0.227,-0.0010000000000000009,0.471,0.46,0.010999999999999954,0.307,0.309,-0.0020000000000000018
"Gallo, Joey","608336","2019","297","129",0.253,0.223,0.03,0.598,0.601,-0.0030000000000000027,0.401,0.395,0.006000000000000005
"Tauchman, Mike","643565","2019","296","190",0.277,0.246,0.031000000000000028,0.504,0.407,0.09700000000000003,0.364,0.322,0.04199999999999998
"Sandoval, Pablo","467055","2019","296","210",0.268,0.271,-0.0030000000000000027,0.507,0.474,0.03300000000000003,0.336,0.335,0.0010000000000000009
"Guzmán, Ronald","608597","2019","295","173",0.219,0.237,-0.017999999999999988,0.414,0.426,-0.01200000000000001,0.306,0.327,-0.02100000000000002
"Buxton, Byron","621439","2019","295","206",0.262,0.244,0.018000000000000016,0.513,0.419,0.09400000000000003,0.34,0.305,0.03500000000000003
"Holt, Brock","571788","2019","295","206",0.297,0.248,0.04899999999999999,0.402,0.349,0.05300000000000005,0.333,0.301,0.03200000000000003
"Rodríguez, Ronny","500135","2019","294","199",0.221,0.222,-0.0010000000000000009,0.438,0.431,0.007000000000000006,0.283,0.289,-0.006000000000000005
"Naquin, Tyler","571980","2019","294","212",0.288,0.272,0.01599999999999996,0.467,0.468,-0.0010000000000000009,0.33,0.327,0.0030000000000000027
"Reyes, Victor","622682","2019","292","214",0.304,0.268,0.035999999999999976,0.431,0.367,0.064,0.325,0.29,0.03500000000000003
"Zunino, Mike","572287","2019","289","168",0.165,0.194,-0.028999999999999998,0.312,0.381,-0.069,0.235,0.274,-0.039000000000000035
"Lugo, Dawel","608475","2019","288","218",0.245,0.257,-0.01200000000000001,0.381,0.387,-0.006000000000000005,0.272,0.287,-0.014999999999999958
"Berti, Jon","542932","2019","287","184",0.273,0.258,0.015000000000000013,0.406,0.378,0.028000000000000025,0.326,0.316,0.010000000000000009
"Osuna, José","591741","2019","285","217",0.264,0.268,-0.0040000000000000036,0.456,0.446,0.010000000000000009,0.32,0.329,-0.009000000000000008
"Lagares, Juan","501571","2019","285","186",0.213,0.211,0.0020000000000000018,0.326,0.297,0.029000000000000026,0.258,0.254,0.0040000000000000036
"Flores, Wilmer","527038","2019","285","235",0.317,0.285,0.03200000000000003,0.487,0.436,0.05099999999999999,0.358,0.331,0.02699999999999997
"Haniger, Mitch","571745","2019","283","167",0.22,0.227,-0.007000000000000006,0.463,0.453,0.010000000000000009,0.326,0.331,-0.0050000000000000044
"Moore, Dylan","664238","2019","282","155",0.206,0.19,0.015999999999999986,0.389,0.336,0.05299999999999999,0.299,0.277,0.021999999999999964
"Kinsler, Ian","435079","2019","281","205",0.217,0.206,0.01100000000000001,0.368,0.304,0.064,0.277,0.254,0.02300000000000002
"Duggar, Steven","621453","2019","281","186",0.234,0.219,0.015000000000000013,0.341,0.338,0.0030000000000000027,0.265,0.265,0
"Murphy, Tom","608596","2019","281","174",0.273,0.217,0.05600000000000002,0.535,0.433,0.10200000000000004,0.355,0.299,0.055999999999999994
"Vogt, Stephen","519390","2019","280","193",0.263,0.251,0.01200000000000001,0.49,0.485,0.0050000000000000044,0.331,0.33,0.0010000000000000009
"Caratini, Victor","605170","2019","279","188",0.266,0.258,0.008000000000000007,0.447,0.439,0.008000000000000007,0.338,0.344,-0.00599999999999995
"Naylor, Josh","647304","2019","279","190",0.249,0.238,0.01100000000000001,0.403,0.38,0.02300000000000002,0.306,0.298,0.008000000000000007
"Dickerson, Corey","572816","2019","279","207",0.304,0.262,0.04199999999999998,0.565,0.473,0.09199999999999997,0.367,0.322,0.044999999999999984
"Kemp, Tony","643393","2019","279","203",0.212,0.198,0.013999999999999985,0.38,0.284,0.09600000000000003,0.285,0.258,0.02699999999999997
"White, Tyler","643603","2019","279","165",0.208,0.198,0.009999999999999981,0.304,0.299,0.0050000000000000044,0.274,0.273,0.0010000000000000009
"McKinney, Billy","641856","2019","276","182",0.215,0.217,-0.0020000000000000018,0.422,0.363,0.059,0.291,0.278,0.012999999999999956
"Castro, Jason","488771","2019","275","151",0.232,0.246,-0.013999999999999985,0.435,0.517,-0.08200000000000002,0.328,0.363,-0.034999999999999976
"Mercer, Jordy","474568","2019","271","199",0.27,0.261,0.009000000000000008,0.438,0.445,-0.007000000000000006,0.314,0.315,-0.0010000000000000009
"Shaw, Travis","543768","2019","270","141",0.157,0.186,-0.028999999999999998,0.27,0.34,-0.07,0.248,0.285,-0.03699999999999998
"Maybin, Cameron","457727","2019","269","167",0.285,0.253,0.03199999999999997,0.494,0.453,0.04099999999999998,0.362,0.339,0.022999999999999965
"Beaty, Matt","607461","2019","268","216",0.265,0.272,-0.007000000000000006,0.458,0.422,0.03600000000000003,0.324,0.319,0.0050000000000000044
"Nola, Austin","543592","2019","267","177",0.269,0.233,0.036000000000000004,0.454,0.364,0.09000000000000002,0.337,0.296,0.041000000000000036
"Martin, Leonys","547982","2019","264","161",0.199,0.182,0.017000000000000015,0.343,0.334,0.009000000000000008,0.269,0.262,0.007000000000000006
"Wendle, Joey","621563","2019","263","194",0.231,0.257,-0.025999999999999995,0.34,0.342,-0.0020000000000000018,0.275,0.294,-0.01899999999999996
"McCutchen, Andrew","457705","2019","262","164",0.256,0.254,0.0020000000000000018,0.457,0.443,0.014000000000000012,0.358,0.357,0.0010000000000000009
"Luplow, Jordan","656669","2019","261","165",0.276,0.247,0.029000000000000026,0.551,0.474,0.07700000000000007,0.383,0.352,0.031000000000000028
"Ervin, Phillip","640447","2019","260","175",0.271,0.237,0.03400000000000003,0.466,0.374,0.09200000000000003,0.334,0.301,0.03300000000000003
"Prado, Martín","445988","2019","260","207",0.233,0.253,-0.01999999999999999,0.294,0.338,-0.04400000000000004,0.243,0.273,-0.030000000000000027
"VanMeter, Josh","642165","2019","260","173",0.237,0.244,-0.007000000000000006,0.408,0.417,-0.009000000000000008,0.316,0.325,-0.009000000000000008
"Allen, Greg","656185","2019","256","183",0.229,0.226,0.0030000000000000027,0.346,0.333,0.012999999999999956,0.274,0.275,-0.0010000000000000009
"Upton, Justin","457708","2019","256","146",0.215,0.22,-0.0050000000000000044,0.416,0.426,-0.010000000000000009,0.307,0.317,-0.010000000000000009
"Hicks, Aaron","543305","2019","255","152",0.235,0.207,0.027999999999999997,0.443,0.38,0.063,0.325,0.296,0.029000000000000026
"Nimmo, Brandon","607043","2019","254","132",0.221,0.216,0.0050000000000000044,0.407,0.349,0.057999999999999996,0.34,0.331,0.009000000000000008
"Castillo, Welington","456078","2019","251","158",0.209,0.218,-0.009000000000000008,0.417,0.426,-0.009000000000000008,0.287,0.3,-0.013000000000000012
"Locastro, Tim","641796","2019","250","170",0.25,0.225,0.024999999999999994,0.34,0.294,0.04600000000000004,0.314,0.295,0.019000000000000017
"Urías, Luis","649966","2019","249","159",0.223,0.226,-0.0030000000000000027,0.326,0.354,-0.02799999999999997,0.294,0.307,-0.013000000000000012
"Martin, Russell","431145","2019","249","151",0.22,0.217,0.0030000000000000027,0.33,0.345,-0.014999999999999958,0.295,0.304,-0.009000000000000008
"Camargo, Johan","622666","2019","248","190",0.233,0.249,-0.015999999999999986,0.384,0.363,0.02100000000000002,0.279,0.284,-0.004999999999999949
"Brinson, Lewis","621446","2019","248","155",0.173,0.199,-0.026000000000000023,0.221,0.295,-0.07399999999999998,0.205,0.246,-0.04100000000000001
"Engel, Adam","641553","2019","248","150",0.242,0.225,0.016999999999999987,0.383,0.348,0.03500000000000003,0.296,0.28,0.01599999999999996
"Díaz, Aledmys","649557","2019","247","188",0.271,0.264,0.007000000000000006,0.467,0.424,0.04300000000000004,0.345,0.343,0.0019999999999999463
"Cordell, Ryan","641477","2019","247","156",0.221,0.205,0.016000000000000014,0.355,0.353,0.0020000000000000018,0.279,0.273,0.006000000000000005
"Pérez, Hernán","541650","2019","246","169",0.228,0.216,0.01200000000000001,0.379,0.334,0.044999999999999984,0.271,0.256,0.015000000000000013
"Frazier, Clint","640449","2019","246","158",0.267,0.245,0.02200000000000002,0.489,0.46,0.02899999999999997,0.333,0.319,0.014000000000000012
"Mathis, Jeff","425772","2019","244","142",0.158,0.16,-0.0020000000000000018,0.224,0.218,0.006000000000000005,0.19,0.192,-0.0020000000000000018
"Mejía, Francisco","642336","2019","244","171",0.265,0.219,0.04600000000000001,0.438,0.368,0.07,0.317,0.276,0.04099999999999998
"Barnes, Austin","605131","2019","242","158",0.203,0.191,0.01200000000000001,0.34,0.297,0.04300000000000004,0.272,0.256,0.016000000000000014
"Haseley, Adam","656514","2019","242","163",0.266,0.218,0.048000000000000015,0.396,0.33,0.066,0.309,0.269,0.03999999999999998
"Russell, Addison","608365","2019","241","160",0.237,0.225,0.011999999999999983,0.391,0.357,0.03400000000000003,0.297,0.288,0.009000000000000008
"Romine, Austin","519222","2019","240","180",0.281,0.258,0.02300000000000002,0.439,0.427,0.01200000000000001,0.315,0.305,0.010000000000000009
"Beckham, Gordon","493596","2019","240","155",0.215,0.216,-0.0010000000000000009,0.372,0.376,-0.0040000000000000036,0.274,0.278,-0.0040000000000000036
"Joyce, Matt","459964","2019","238","155",0.295,0.27,0.024999999999999967,0.45,0.438,0.01200000000000001,0.372,0.36,0.01200000000000001
"Robertson, Daniel","621002","2019","237","148",0.213,0.213,0,0.295,0.295,0,0.275,0.279,-0.0040000000000000036
"Adrianza, Ehire","501303","2019","236","168",0.272,0.265,0.007000000000000006,0.416,0.392,0.023999999999999966,0.326,0.325,0.0010000000000000009
"Casali, Curt","592200","2019","236","151",0.251,0.235,0.016000000000000014,0.411,0.392,0.01899999999999996,0.316,0.309,0.007000000000000006
"Heredia, Guillermo","628338","2019","231","147",0.225,0.24,-0.014999999999999986,0.363,0.345,0.018000000000000016,0.291,0.298,-0.007000000000000006
"Inciarte, Ender","542255","2019","230","159",0.246,0.232,0.013999999999999985,0.397,0.317,0.08000000000000002,0.318,0.291,0.027000000000000024
"Broxton, Keon","542979","2019","228","103",0.167,0.162,0.0050000000000000044,0.275,0.284,-0.008999999999999952,0.229,0.233,-0.0040000000000000036
"Solano, Donovan","456781","2019","228","168",0.33,0.315,0.015000000000000013,0.456,0.45,0.006000000000000005,0.346,0.343,0.002999999999999947
"Cave, Jake","595909","2019","228","128",0.258,0.26,-0.0020000000000000018,0.455,0.484,-0.02899999999999997,0.343,0.359,-0.01599999999999996
"Lamb, Jake","571875","2019","226","134",0.193,0.233,-0.04000000000000001,0.353,0.435,-0.08200000000000002,0.297,0.347,-0.04999999999999999
"Aquino, Aristides","606157","2019","225","147",0.259,0.245,0.014000000000000012,0.576,0.498,0.07799999999999996,0.36,0.334,0.025999999999999968
"Greiner, Grayson","606988","2019","224","140",0.202,0.2,0.0020000000000000018,0.308,0.328,-0.020000000000000018,0.242,0.253,-0.01100000000000001
"Kiner-Falefa, Isiah","643396","2019","222","155",0.238,0.221,0.016999999999999987,0.322,0.302,0.020000000000000018,0.272,0.263,0.009000000000000008
"Hechavarría, Adeiny","588751","2019","221","156",0.241,0.224,0.016999999999999987,0.443,0.385,0.057999999999999996,0.312,0.292,0.020000000000000018
"Freeman, Mike","502273","2019","213","126",0.277,0.214,0.06300000000000003,0.39,0.296,0.09400000000000003,0.327,0.277,0.04999999999999999
"Bichette, Bo","666182","2019","212","147",0.311,0.269,0.04199999999999998,0.571,0.475,0.09599999999999997,0.384,0.337,0.046999999999999986
"Smith, Kevan","607345","2019","211","155",0.251,0.289,-0.03799999999999998,0.393,0.452,-0.059,0.305,0.348,-0.04299999999999998
"Vargas, Ildemaro","545121","2019","211","178",0.269,0.261,0.008000000000000007,0.413,0.371,0.04199999999999998,0.3,0.289,0.01100000000000001
"Stallings, Jacob","607732","2019","210","152",0.262,0.26,0.0020000000000000018,0.382,0.427,-0.044999999999999984,0.297,0.316,-0.019000000000000017
"Astudillo, Willians","553902","2019","204","186",0.268,0.285,-0.01699999999999996,0.379,0.417,-0.03799999999999998,0.288,0.319,-0.031000000000000028
"Díaz, Isan","656371","2019","201","121",0.173,0.177,-0.0040000000000000036,0.307,0.317,-0.010000000000000009,0.248,0.257,-0.009000000000000008
"Morales, Kendrys","434778","2019","201","145",0.194,0.274,-0.08000000000000002,0.253,0.444,-0.191,0.264,0.365,-0.10099999999999998
"Avila, Alex","488671","2019","201","96",0.207,0.23,-0.02300000000000002,0.421,0.499,-0.07800000000000001,0.323,0.36,-0.03699999999999998
"France, Ty","664034","2019","201","136",0.234,0.228,0.006000000000000005,0.402,0.39,0.01200000000000001,0.296,0.294,0.0020000000000000018
"Sisco, Chance","642082","2019","198","106",0.21,0.22,-0.010000000000000009,0.395,0.418,-0.022999999999999965,0.319,0.333,-0.014000000000000012
"Starling, Bubba","605490","2019","197","131",0.215,0.21,0.0050000000000000044,0.317,0.303,0.014000000000000012,0.247,0.243,0.0040000000000000036
"Farmer, Kyle","571657","2019","197","125",0.23,0.23,0,0.41,0.403,0.006999999999999951,0.289,0.29,-0.0010000000000000009
"Smith, Dominic","642086","2019","197","133",0.282,0.239,0.04299999999999998,0.525,0.433,0.09200000000000003,0.368,0.322,0.045999999999999985
"Smith, Will","669257","2019","196","121",0.253,0.222,0.031,0.571,0.449,0.12199999999999994,0.369,0.322,0.046999999999999986
"Owings, Chris","572008","2019","196","102",0.139,0.174,-0.034999999999999976,0.233,0.29,-0.05699999999999997,0.198,0.237,-0.03899999999999998
"Descalso, Daniel","518614","2019","194","113",0.173,0.192,-0.019000000000000017,0.25,0.298,-0.04799999999999999,0.238,0.266,-0.028000000000000025
"Slater, Austin","596103","2019","192","109",0.238,0.233,0.004999999999999977,0.417,0.44,-0.02300000000000002,0.32,0.33,-0.010000000000000009
"León, Sandy","506702","2019","191","130",0.192,0.169,0.022999999999999993,0.297,0.243,0.05399999999999999,0.239,0.222,0.016999999999999987
"Dickerson, Alex","543105","2019","190","133",0.276,0.269,0.007000000000000006,0.489,0.477,0.01200000000000001,0.341,0.347,-0.00599999999999995
"Zimmerman, Ryan","475582","2019","190","134",0.257,0.248,0.009000000000000008,0.415,0.444,-0.029000000000000026,0.313,0.325,-0.01200000000000001
"Dean, Austin","621573","2019","189","133",0.225,0.252,-0.026999999999999996,0.404,0.417,-0.012999999999999956,0.276,0.297,-0.020999999999999963
"Rickard, Joey","572073","2019","189","118",0.226,0.213,0.013000000000000012,0.357,0.32,0.03699999999999998,0.29,0.275,0.014999999999999958
"Healy, Ryon","592387","2019","187","133",0.237,0.24,-0.0030000000000000027,0.456,0.432,0.02400000000000002,0.308,0.317,-0.009000000000000008
"Freese, David","501896","2019","186","118",0.315,0.285,0.030000000000000027,0.599,0.529,0.06999999999999995,0.415,0.384,0.030999999999999972
"Demeritte, Travis","641513","2019","186","108",0.225,0.224,0.0010000000000000009,0.343,0.355,-0.011999999999999955,0.272,0.28,-0.008000000000000007
"Kang, Jung Ho","628356","2019","185","113",0.169,0.216,-0.046999999999999986,0.395,0.429,-0.033999999999999975,0.256,0.294,-0.03799999999999998
"Wieters, Matt","446308","2019","183","123",0.214,0.217,-0.0030000000000000027,0.435,0.399,0.035999999999999976,0.292,0.285,0.007000000000000006
"Grisham, Trent","663757","2019","183","111",0.231,0.237,-0.005999999999999978,0.41,0.384,0.025999999999999968,0.316,0.316,0
"Jay, Jon","445055","2019","182","141",0.267,0.252,0.015000000000000013,0.315,0.325,-0.010000000000000009,0.275,0.276,-0.0010000000000000009
"Muñoz, Yairo","622168","2019","181","136",0.267,0.215,0.05200000000000002,0.355,0.307,0.04799999999999999,0.281,0.245,0.03600000000000003
