"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"O'Neill, Tyler","641933","2020","157","97",0.173,0.195,-0.02200000000000002,0.36,0.379,-0.019000000000000017,0.271,0.29,-0.01899999999999996
"Perez, Salvador","521692","2020","156","115",0.333,0.319,0.014000000000000012,0.633,0.622,0.01100000000000001,0.41,0.406,0.003999999999999948
"Molina, Yadier","425877","2020","156","126",0.262,0.254,0.008000000000000007,0.359,0.385,-0.026000000000000023,0.29,0.298,-0.008000000000000007
"Hosmer, Eric","543333","2020","156","117",0.287,0.284,0.0030000000000000027,0.517,0.52,-0.0030000000000000027,0.359,0.366,-0.007000000000000006
"Ramos, Wilson","467092","2020","155","112",0.239,0.247,-0.008000000000000007,0.387,0.419,-0.03199999999999997,0.297,0.316,-0.019000000000000017
"France, Ty","664034","2020","155","104",0.305,0.285,0.020000000000000018,0.468,0.484,-0.01599999999999996,0.362,0.36,0.0020000000000000018
"Mullins, Cedric","656775","2020","153","107",0.271,0.214,0.05700000000000002,0.407,0.297,0.10999999999999999,0.313,0.251,0.062
"Meadows, Austin","640457","2020","152","84",0.205,0.186,0.01899999999999999,0.371,0.344,0.027000000000000024,0.292,0.278,0.013999999999999957
"Chapman, Matt","656305","2020","152","89",0.232,0.245,-0.012999999999999984,0.535,0.542,-0.007000000000000006,0.335,0.35,-0.014999999999999958
"Moreland, Mitch","519048","2020","152","104",0.265,0.236,0.029000000000000026,0.551,0.476,0.07500000000000007,0.372,0.335,0.03699999999999998
"Lopes, Tim","621005","2020","151","109",0.238,0.235,0.0030000000000000027,0.364,0.347,0.017000000000000015,0.279,0.276,0.0030000000000000027
"Valaika, Pat","642162","2020","150","108",0.277,0.26,0.017000000000000015,0.475,0.456,0.01899999999999996,0.337,0.323,0.014000000000000012
"Iglesias, Jose","578428","2020","150","126",0.373,0.359,0.014000000000000012,0.556,0.502,0.05400000000000005,0.407,0.387,0.019999999999999962
"Berti, Jon","542932","2020","149","86",0.258,0.241,0.017000000000000015,0.35,0.316,0.033999999999999975,0.337,0.323,0.014000000000000012
"Mazara, Nomar","608577","2020","149","92",0.228,0.222,0.006000000000000005,0.294,0.364,-0.07,0.267,0.291,-0.023999999999999966
"Hernández, Enrique","571771","2020","148","109",0.23,0.224,0.006000000000000005,0.41,0.383,0.02699999999999997,0.29,0.29,0
"Odor, Rougned","596059","2020","148","93",0.167,0.195,-0.027999999999999997,0.413,0.423,-0.010000000000000009,0.259,0.282,-0.022999999999999965
"Joyce, Matt","459964","2020","148","87",0.252,0.227,0.024999999999999994,0.331,0.337,-0.006000000000000005,0.31,0.31,0
"Rosario, Amed","642708","2020","147","109",0.252,0.233,0.01899999999999999,0.371,0.34,0.030999999999999972,0.277,0.261,0.016000000000000014
"Jansen, Danny","643376","2020","147","93",0.183,0.247,-0.064,0.358,0.439,-0.08100000000000002,0.3,0.354,-0.05399999999999999
"Bryant, Kris","592178","2020","147","91",0.206,0.202,0.003999999999999976,0.351,0.348,0.0030000000000000027,0.285,0.284,0.0010000000000000009
"Bote, David","623520","2020","145","86",0.2,0.227,-0.026999999999999996,0.408,0.412,-0.0040000000000000036,0.309,0.325,-0.016000000000000014
"Choi, Ji Man","596847","2020","145","89",0.23,0.193,0.037000000000000005,0.41,0.303,0.10699999999999998,0.316,0.276,0.03999999999999998
"Stallings, Jacob","607732","2020","143","88",0.248,0.205,0.04300000000000001,0.376,0.323,0.05299999999999999,0.309,0.277,0.03199999999999997
"Rojas, Miguel","500743","2020","143","107",0.304,0.277,0.02699999999999997,0.496,0.384,0.11199999999999999,0.379,0.332,0.046999999999999986
"Braun, Ryan","460075","2020","141","103",0.233,0.274,-0.04100000000000001,0.488,0.477,0.01100000000000001,0.322,0.342,-0.020000000000000018
"Naquin, Tyler","571980","2020","141","95",0.218,0.265,-0.047000000000000014,0.383,0.473,-0.08999999999999997,0.268,0.326,-0.057999999999999996
"Markakis, Nick","455976","2020","141","107",0.254,0.276,-0.02200000000000002,0.392,0.364,0.028000000000000025,0.307,0.31,-0.0030000000000000027
"Panik, Joe","605412","2020","141","93",0.225,0.246,-0.02099999999999999,0.3,0.348,-0.04799999999999999,0.296,0.322,-0.026000000000000023
"Murphy, Sean","669221","2020","140","79",0.233,0.217,0.016000000000000014,0.457,0.44,0.017000000000000015,0.358,0.348,0.010000000000000009
"Mountcastle, Ryan","663624","2020","140","98",0.333,0.266,0.067,0.492,0.43,0.062,0.377,0.328,0.04899999999999999
"Castro, Willi","650489","2020","140","94",0.349,0.307,0.04199999999999998,0.55,0.512,0.038000000000000034,0.393,0.368,0.025000000000000022
"Thames, Eric","519346","2020","140","81",0.203,0.219,-0.015999999999999986,0.317,0.379,-0.062,0.276,0.305,-0.02899999999999997
"Renfroe, Hunter","592669","2020","139","86",0.156,0.204,-0.04799999999999999,0.393,0.438,-0.044999999999999984,0.277,0.318,-0.04099999999999998
"García Jr., Luis","671277","2020","139","105",0.276,0.267,0.009000000000000008,0.366,0.377,-0.01100000000000001,0.291,0.296,-0.0050000000000000044
"Díaz, Yandy","650490","2020","138","97",0.307,0.247,0.06,0.386,0.325,0.061,0.367,0.327,0.03999999999999998
"Pederson, Joc","592626","2020","138","87",0.19,0.237,-0.046999999999999986,0.397,0.45,-0.05299999999999999,0.297,0.339,-0.04200000000000004
"Smith, Will","669257","2020","137","93",0.289,0.293,-0.0040000000000000036,0.579,0.539,0.039999999999999925,0.411,0.407,0.0040000000000000036
"Vogelbach, Daniel","596129","2020","136","82",0.209,0.229,-0.020000000000000018,0.391,0.411,-0.019999999999999962,0.317,0.335,-0.018000000000000016
"Buxton, Byron","621439","2020","135","96",0.254,0.249,0.0050000000000000044,0.577,0.548,0.028999999999999915,0.345,0.335,0.009999999999999953
"Gyorko, Jedd","576397","2020","135","81",0.248,0.249,-0.0010000000000000009,0.504,0.505,-0.0010000000000000009,0.351,0.357,-0.006000000000000005
"Kipnis, Jason","543401","2020","135","75",0.237,0.18,0.056999999999999995,0.404,0.332,0.07200000000000001,0.326,0.282,0.04400000000000004
"Romine, Austin","519222","2020","135","84",0.238,0.207,0.031,0.323,0.296,0.027000000000000024,0.253,0.231,0.021999999999999992
"Taveras, Leody","665750","2020","134","77",0.227,0.232,-0.0050000000000000044,0.395,0.375,0.020000000000000018,0.307,0.305,0.0020000000000000018
"Hays, Austin","669720","2020","134","99",0.279,0.245,0.03400000000000003,0.393,0.355,0.038000000000000034,0.315,0.292,0.02300000000000002
"Cooper, Garrett","643265","2020","133","89",0.283,0.303,-0.020000000000000018,0.5,0.518,-0.018000000000000016,0.365,0.383,-0.018000000000000016
"Caratini, Victor","605170","2020","132","85",0.241,0.216,0.024999999999999994,0.328,0.318,0.010000000000000009,0.297,0.285,0.01200000000000001
"Adell, Jo","666176","2020","132","69",0.161,0.177,-0.015999999999999986,0.266,0.293,-0.02699999999999997,0.212,0.232,-0.020000000000000018
"Giménez, Andrés","665926","2020","132","91",0.263,0.245,0.018000000000000016,0.398,0.358,0.040000000000000036,0.321,0.303,0.018000000000000016
"Murphy, Daniel","502517","2020","132","103",0.236,0.238,-0.0020000000000000018,0.333,0.345,-0.011999999999999955,0.259,0.267,-0.008000000000000007
"O'Hearn, Ryan","656811","2020","132","77",0.195,0.23,-0.035,0.301,0.384,-0.08300000000000002,0.269,0.317,-0.04799999999999999
"Kemp, Matt","461314","2020","132","76",0.239,0.226,0.012999999999999984,0.419,0.43,-0.01100000000000001,0.322,0.321,0.0010000000000000009
"Smoak, Justin","475253","2020","132","78",0.176,0.187,-0.01100000000000001,0.361,0.327,0.033999999999999975,0.265,0.26,0.0050000000000000044
"Inciarte, Ender","542255","2020","131","94",0.19,0.211,-0.02099999999999999,0.25,0.261,-0.01100000000000001,0.233,0.253,-0.01999999999999999
"Kelly, Carson","608348","2020","129","93",0.221,0.222,-0.0010000000000000009,0.385,0.355,0.030000000000000027,0.279,0.27,0.009000000000000008
"Suzuki, Kurt","435559","2020","129","95",0.27,0.243,0.027000000000000024,0.396,0.348,0.04800000000000004,0.326,0.308,0.018000000000000016
"Bichette, Bo","666182","2020","128","96",0.301,0.292,0.009000000000000008,0.512,0.532,-0.020000000000000018,0.353,0.359,-0.006000000000000005
"Long Jr., Shed","643418","2020","128","80",0.171,0.175,-0.003999999999999976,0.291,0.304,-0.013000000000000012,0.238,0.248,-0.010000000000000009
"Sogard, Eric","519299","2020","128","96",0.209,0.256,-0.047000000000000014,0.278,0.312,-0.033999999999999975,0.254,0.29,-0.035999999999999976
"Simmons, Andrelton","592743","2020","127","102",0.297,0.238,0.059,0.356,0.281,0.07499999999999996,0.313,0.262,0.05099999999999999
"Choo, Shin-Soo","425783","2020","127","79",0.236,0.254,-0.018000000000000016,0.4,0.455,-0.05499999999999999,0.312,0.34,-0.028000000000000025
"Gamel, Ben","592325","2020","127","75",0.237,0.267,-0.030000000000000027,0.404,0.407,-0.002999999999999947,0.313,0.33,-0.017000000000000015
"Camargo, Johan","622666","2020","127","85",0.2,0.184,0.016000000000000014,0.367,0.316,0.05099999999999999,0.262,0.24,0.02200000000000002
"Tellez, Rowdy","642133","2020","127","95",0.283,0.283,0,0.54,0.508,0.03200000000000003,0.369,0.368,0.0010000000000000009
"Hoerner, Nico","663538","2020","126","86",0.222,0.243,-0.02099999999999999,0.259,0.315,-0.055999999999999994,0.265,0.297,-0.03199999999999997
"Narváez, Omar","553882","2020","126","69",0.176,0.172,0.0040000000000000036,0.269,0.294,-0.024999999999999967,0.262,0.269,-0.007000000000000006
"Pham, Tommy","502054","2020","125","82",0.211,0.257,-0.04600000000000001,0.312,0.45,-0.138,0.284,0.353,-0.069
"Bader, Harrison","664056","2020","125","67",0.226,0.196,0.03,0.443,0.418,0.025000000000000022,0.337,0.324,0.013000000000000012
"Albies, Ozzie","645277","2020","124","88",0.271,0.234,0.037000000000000005,0.466,0.411,0.05500000000000005,0.329,0.294,0.03500000000000003
"Kingery, Scott","664068","2020","124","79",0.159,0.221,-0.062,0.283,0.404,-0.12100000000000005,0.227,0.302,-0.07499999999999998
"Cave, Jake","595909","2020","123","69",0.221,0.213,0.008000000000000007,0.389,0.332,0.056999999999999995,0.293,0.272,0.020999999999999963
"Kieboom, Carter","666198","2020","122","67",0.202,0.18,0.02200000000000002,0.212,0.22,-0.008000000000000007,0.275,0.274,0.0010000000000000009
"Sisco, Chance","642082","2020","121","57",0.214,0.194,0.01999999999999999,0.378,0.376,0.0020000000000000018,0.335,0.327,0.008000000000000007
"Arraez, Luis","650333","2020","121","102",0.321,0.31,0.01100000000000001,0.402,0.453,-0.05099999999999999,0.335,0.357,-0.021999999999999964
"Urías, Luis","649966","2020","120","77",0.239,0.225,0.013999999999999985,0.294,0.292,0.0020000000000000018,0.273,0.27,0.0030000000000000027
"Peraza, José","606299","2020","120","94",0.225,0.241,-0.015999999999999986,0.342,0.36,-0.01799999999999996,0.27,0.291,-0.020999999999999963
"DeShields, Delino","592261","2020","120","82",0.252,0.225,0.026999999999999996,0.318,0.303,0.015000000000000013,0.28,0.267,0.013000000000000012
"Gomes, Yan","543228","2020","119","90",0.284,0.283,0.0010000000000000009,0.468,0.462,0.006000000000000005,0.332,0.338,-0.006000000000000005
"Carlson, Dylan","666185","2020","119","76",0.2,0.245,-0.044999999999999984,0.364,0.441,-0.07700000000000001,0.264,0.314,-0.04999999999999999
"Quinn, Roman","596451","2020","116","70",0.213,0.21,0.0030000000000000027,0.315,0.282,0.03300000000000003,0.254,0.245,0.009000000000000008
"Tucker, Cole","657061","2020","116","80",0.22,0.192,0.027999999999999997,0.275,0.253,0.02200000000000002,0.233,0.215,0.018000000000000016
"Marmolejos, José","592530","2020","115","75",0.206,0.234,-0.028000000000000025,0.411,0.449,-0.038000000000000034,0.287,0.317,-0.030000000000000027
"Varsho, Daulton","662139","2020","115","68",0.188,0.196,-0.008000000000000007,0.366,0.347,0.019000000000000017,0.287,0.288,-0.0010000000000000009
"Judge, Aaron","592450","2020","114","69",0.257,0.265,-0.008000000000000007,0.554,0.545,0.009000000000000008,0.375,0.378,-0.0030000000000000027
"Hilliard, Sam","656541","2020","114","63",0.21,0.193,0.016999999999999987,0.438,0.345,0.09300000000000003,0.301,0.266,0.034999999999999976
"Kemp, Tony","643393","2020","114","82",0.247,0.256,-0.009000000000000008,0.301,0.349,-0.04799999999999999,0.307,0.329,-0.02200000000000002
"Mendick, Danny","664901","2020","114","83",0.243,0.222,0.02099999999999999,0.383,0.311,0.07200000000000001,0.285,0.257,0.02799999999999997
"Brinson, Lewis","621446","2020","112","76",0.226,0.247,-0.02099999999999999,0.368,0.39,-0.02200000000000002,0.275,0.296,-0.020999999999999963
"Stewart, DJ","621466","2020","112","52",0.193,0.192,0.0010000000000000009,0.455,0.392,0.063,0.353,0.336,0.01699999999999996
"Andrus, Elvis","462101","2020","111","88",0.194,0.234,-0.04000000000000001,0.33,0.389,-0.059,0.255,0.295,-0.03999999999999998
"Bart, Joey","663698","2020","111","62",0.233,0.2,0.033,0.32,0.292,0.028000000000000025,0.271,0.248,0.02300000000000002
"Tauchman, Mike","643565","2020","111","70",0.242,0.253,-0.01100000000000001,0.305,0.324,-0.019000000000000017,0.286,0.3,-0.014000000000000012
"McCann, James","543510","2020","111","69",0.289,0.256,0.032999999999999974,0.536,0.455,0.08100000000000002,0.378,0.343,0.034999999999999976
"Pérez, Roberto","547379","2020","110","59",0.165,0.198,-0.033,0.216,0.281,-0.06500000000000003,0.228,0.267,-0.03900000000000001
"Barnhart, Tucker","571466","2020","110","70",0.204,0.226,-0.02200000000000002,0.388,0.408,-0.019999999999999962,0.296,0.315,-0.019000000000000017
"Wolters, Tony","547172","2020","109","72",0.23,0.265,-0.035,0.27,0.346,-0.07599999999999996,0.249,0.294,-0.044999999999999984
"Madrigal, Nick","663611","2020","109","96",0.34,0.302,0.038000000000000034,0.369,0.355,0.014000000000000012,0.332,0.314,0.018000000000000016
"Jones, JaCoby","592444","2020","108","64",0.268,0.24,0.028000000000000025,0.515,0.425,0.09000000000000002,0.358,0.321,0.03699999999999998
"Walsh, Jared","665120","2020","108","87",0.293,0.272,0.020999999999999963,0.646,0.531,0.11499999999999999,0.393,0.355,0.038000000000000034
"Calhoun, Willie","641432","2020","108","85",0.19,0.194,-0.0040000000000000036,0.26,0.271,-0.01100000000000001,0.217,0.234,-0.017000000000000015
"Paredes, Isaac","670623","2020","108","76",0.22,0.212,0.008000000000000007,0.29,0.273,0.01699999999999996,0.255,0.247,0.008000000000000007
"Rengifo, Luis","650859","2020","106","66",0.156,0.184,-0.027999999999999997,0.2,0.252,-0.05199999999999999,0.227,0.259,-0.032
"Holt, Brock","571788","2020","106","72",0.211,0.22,-0.009000000000000008,0.274,0.286,-0.011999999999999955,0.253,0.265,-0.01200000000000001
"Wade, Tyler","642180","2020","105","68",0.17,0.242,-0.07199999999999998,0.307,0.326,-0.019000000000000017,0.271,0.31,-0.03899999999999998
"Stassi, Max","545358","2020","105","72",0.278,0.27,0.008000000000000007,0.533,0.567,-0.03399999999999992,0.37,0.39,-0.020000000000000018
"Slater, Austin","596103","2020","104","64",0.282,0.303,-0.02100000000000002,0.506,0.54,-0.03400000000000003,0.395,0.416,-0.020999999999999963
"Naylor, Josh","647304","2020","104","85",0.247,0.275,-0.028000000000000025,0.33,0.383,-0.05299999999999999,0.274,0.309,-0.034999999999999976
"Barnes, Austin","605131","2020","104","65",0.244,0.193,0.05099999999999999,0.314,0.279,0.034999999999999976,0.306,0.274,0.03199999999999997
"Bruce, Jay","457803","2020","103","72",0.198,0.237,-0.03899999999999998,0.469,0.472,-0.0030000000000000027,0.297,0.322,-0.025000000000000022
"Fuentes, Joshua","658069","2020","103","71",0.306,0.254,0.05199999999999999,0.439,0.341,0.09799999999999998,0.323,0.27,0.05299999999999999
"Donaldson, Josh","518626","2020","102","58",0.222,0.213,0.009000000000000008,0.469,0.418,0.05099999999999999,0.362,0.347,0.015000000000000013
"Gosselin, Phil","594838","2020","102","65",0.25,0.238,0.01200000000000001,0.402,0.359,0.04300000000000004,0.313,0.295,0.018000000000000016
"Ward, Taylor","621493","2020","102","66",0.277,0.25,0.027000000000000024,0.383,0.396,-0.013000000000000012,0.314,0.309,0.0050000000000000044
"Maybin, Cameron","457727","2020","101","68",0.247,0.241,0.006000000000000005,0.387,0.376,0.01100000000000001,0.302,0.298,0.0040000000000000036
"Adrianza, Ehire","501303","2020","101","66",0.191,0.204,-0.012999999999999984,0.27,0.312,-0.04199999999999998,0.257,0.279,-0.02200000000000002
"Fowler, Dexter","451594","2020","101","62",0.233,0.214,0.019000000000000017,0.389,0.351,0.038000000000000034,0.31,0.292,0.018000000000000016
"Olivares, Edward","658668","2020","101","72",0.24,0.26,-0.020000000000000018,0.375,0.366,0.009000000000000008,0.275,0.286,-0.010999999999999954
"Ruf, Darin","573131","2020","100","64",0.276,0.253,0.02300000000000002,0.517,0.458,0.059,0.379,0.353,0.026000000000000023
"Kendrick, Howie","435062","2020","100","76",0.275,0.282,-0.006999999999999951,0.385,0.45,-0.065,0.298,0.332,-0.03400000000000003
"Alfaro, Jorge","595751","2020","100","57",0.226,0.22,0.006000000000000005,0.344,0.379,-0.03500000000000003,0.271,0.283,-0.011999999999999955
"Lamb, Jake","571875","2020","99","63",0.193,0.237,-0.043999999999999984,0.352,0.427,-0.07500000000000001,0.281,0.328,-0.046999999999999986
"Davis, Khris","501981","2020","99","60",0.2,0.221,-0.02099999999999999,0.329,0.407,-0.07799999999999996,0.284,0.32,-0.03600000000000003
"Taylor, Michael A.","572191","2020","99","65",0.196,0.229,-0.033,0.424,0.48,-0.055999999999999994,0.287,0.325,-0.038000000000000034
"Stewart, Christin","621514","2020","99","61",0.167,0.208,-0.04099999999999998,0.3,0.365,-0.065,0.23,0.274,-0.04400000000000001
"Dahl, David","621311","2020","99","66",0.183,0.202,-0.019000000000000017,0.247,0.289,-0.04199999999999998,0.208,0.234,-0.026000000000000023
"Brosseau, Mike","670712","2020","98","56",0.302,0.226,0.07599999999999998,0.558,0.42,0.13800000000000007,0.394,0.318,0.07600000000000001
"Martínez, José","500874","2020","98","61",0.182,0.218,-0.036000000000000004,0.295,0.356,-0.061,0.248,0.288,-0.03999999999999998
"Toro, Abraham","647351","2020","97","64",0.149,0.22,-0.07100000000000001,0.276,0.326,-0.04999999999999999,0.234,0.284,-0.04999999999999996
"Hayes, Ke'Bryan","663647","2020","95","65",0.376,0.297,0.07900000000000001,0.682,0.492,0.19000000000000006,0.464,0.367,0.09700000000000003
"Sandoval, Pablo","467055","2020","94","66",0.214,0.236,-0.021999999999999992,0.262,0.347,-0.08499999999999996,0.252,0.292,-0.03999999999999998
"Stanton, Giancarlo","519317","2020","94","49",0.25,0.295,-0.044999999999999984,0.5,0.539,-0.039000000000000035,0.379,0.413,-0.033999999999999975
"Bonifacio, Jorge","593528","2020","94","61",0.221,0.203,0.017999999999999988,0.326,0.301,0.025000000000000022,0.266,0.255,0.01100000000000001
"Casali, Curt","592200","2020","93","47",0.224,0.185,0.03900000000000001,0.5,0.341,0.15899999999999997,0.372,0.308,0.064
"Engel, Adam","641553","2020","93","69",0.295,0.259,0.035999999999999976,0.477,0.385,0.09199999999999997,0.347,0.3,0.046999999999999986
"Mercado, Óscar","640458","2020","93","61",0.128,0.158,-0.03,0.174,0.227,-0.05300000000000002,0.159,0.193,-0.034
"Pérez, Michael","605421","2020","93","58",0.167,0.231,-0.064,0.238,0.404,-0.16600000000000004,0.217,0.303,-0.086
"Castro, Jason","488771","2020","92","47",0.188,0.237,-0.04899999999999999,0.375,0.485,-0.10999999999999999,0.294,0.352,-0.057999999999999996
"Luplow, Jordan","656669","2020","92","60",0.192,0.199,-0.007000000000000006,0.359,0.362,-0.0030000000000000027,0.293,0.3,-0.007000000000000006
"Dalbec, Bobby","666915","2020","92","41",0.263,0.199,0.064,0.6,0.532,0.06799999999999995,0.4,0.351,0.049000000000000044
"Haseley, Adam","656514","2020","92","66",0.278,0.267,0.01100000000000001,0.342,0.34,0.0020000000000000018,0.305,0.303,0.0020000000000000018
"Harrison, Josh","543281","2020","91","69",0.278,0.302,-0.023999999999999966,0.418,0.454,-0.03600000000000003,0.335,0.362,-0.02699999999999997
"Plawecki, Kevin","608700","2020","89","68",0.341,0.269,0.07200000000000001,0.463,0.386,0.07700000000000001,0.373,0.315,0.057999999999999996
"Ervin, Phillip","640447","2020","89","52",0.149,0.166,-0.017000000000000015,0.189,0.198,-0.009000000000000008,0.239,0.251,-0.01200000000000001
"Knapp, Andrew","595284","2020","89","54",0.278,0.264,0.014000000000000012,0.444,0.415,0.029000000000000026,0.372,0.366,0.006000000000000005
"Guzmán, Ronald","608597","2020","86","54",0.244,0.237,0.007000000000000006,0.436,0.419,0.017000000000000015,0.323,0.318,0.0050000000000000044
"Straw, Myles","664702","2020","86","60",0.207,0.222,-0.015000000000000013,0.256,0.322,-0.066,0.223,0.255,-0.032
"McBroom, Ryan","643436","2020","85","51",0.247,0.215,0.032,0.506,0.455,0.05099999999999999,0.33,0.3,0.030000000000000027
"Santana, Domingo","570267","2020","84","45",0.157,0.193,-0.036000000000000004,0.286,0.345,-0.059,0.271,0.307,-0.035999999999999976
"Ford, Mike","645801","2020","84","59",0.135,0.236,-0.10099999999999998,0.27,0.398,-0.128,0.224,0.315,-0.091
"Zunino, Mike","572287","2020","84","38",0.147,0.159,-0.01200000000000001,0.36,0.418,-0.057999999999999996,0.261,0.288,-0.02699999999999997
"Ríos, Edwin","621458","2020","83","59",0.25,0.282,-0.03199999999999997,0.645,0.631,0.014000000000000012,0.385,0.397,-0.01200000000000001
"Hedges, Austin","595978","2020","83","52",0.145,0.204,-0.059,0.29,0.33,-0.040000000000000036,0.232,0.277,-0.04500000000000001
"Trevino, Jose","624431","2020","83","64",0.25,0.244,0.006000000000000005,0.434,0.447,-0.013000000000000012,0.3,0.319,-0.019000000000000017
"Locastro, Tim","641796","2020","82","56",0.29,0.271,0.01899999999999996,0.464,0.377,0.08700000000000002,0.376,0.344,0.03200000000000003
"Osuna, José","591741","2020","82","62",0.205,0.266,-0.061000000000000026,0.397,0.472,-0.07499999999999996,0.273,0.33,-0.056999999999999995
"Chirinos, Robinson","455139","2020","82","54",0.162,0.168,-0.006000000000000005,0.243,0.257,-0.014000000000000012,0.216,0.231,-0.015000000000000013
"Strange-Gordon, Dee","543829","2020","82","62",0.2,0.232,-0.032,0.213,0.266,-0.05300000000000002,0.226,0.262,-0.036000000000000004
"León, Sandy","506702","2020","81","45",0.136,0.181,-0.044999999999999984,0.242,0.314,-0.07200000000000001,0.259,0.301,-0.04199999999999998
"Garver, Mitch","641598","2020","81","36",0.167,0.17,-0.0030000000000000027,0.264,0.278,-0.014000000000000012,0.232,0.24,-0.00799999999999998
"Vogt, Stephen","519390","2020","81","55",0.167,0.181,-0.013999999999999985,0.278,0.309,-0.030999999999999972,0.235,0.257,-0.02200000000000002
"Flowers, Tyler","452095","2020","80","35",0.217,0.189,0.027999999999999997,0.348,0.322,0.025999999999999968,0.303,0.282,0.02100000000000002
"Araúz, Jonathan","660620","2020","80","51",0.25,0.292,-0.04199999999999998,0.319,0.357,-0.03799999999999998,0.291,0.325,-0.03400000000000003
"VanMeter, Josh","642165","2020","79","46",0.129,0.213,-0.08399999999999999,0.257,0.35,-0.09299999999999997,0.222,0.294,-0.07199999999999998
"Torrens, Luis","620443","2020","78","56",0.257,0.26,-0.0030000000000000027,0.371,0.393,-0.02200000000000002,0.307,0.318,-0.01100000000000001
"Senzel, Nick","669222","2020","78","56",0.186,0.234,-0.048000000000000015,0.357,0.384,-0.027000000000000024,0.26,0.294,-0.033999999999999975
"Velazquez, Andrew","623205","2020","77","44",0.159,0.155,0.0040000000000000036,0.206,0.234,-0.028000000000000025,0.231,0.242,-0.010999999999999982
"Tejeda, Anderson","660731","2020","77","45",0.253,0.193,0.06,0.453,0.38,0.07300000000000001,0.306,0.252,0.05399999999999999
"Lowe, Nathaniel","663993","2020","76","39",0.224,0.23,-0.006000000000000005,0.433,0.377,0.055999999999999994,0.314,0.3,0.014000000000000012
"Arozarena, Randy","668227","2020","76","43",0.281,0.253,0.028000000000000025,0.641,0.496,0.14500000000000002,0.422,0.369,0.05299999999999999
"Dietrich, Derek","518618","2020","75","40",0.197,0.239,-0.04199999999999998,0.459,0.476,-0.01699999999999996,0.351,0.376,-0.025000000000000022
"Díaz, Elias","553869","2020","73","53",0.235,0.261,-0.026000000000000023,0.353,0.396,-0.04300000000000004,0.281,0.309,-0.02799999999999997
"Smith Jr., Dwight","596105","2020","72","45",0.222,0.196,0.025999999999999995,0.365,0.308,0.056999999999999995,0.289,0.263,0.025999999999999968
"Machín, Vimael","605353","2020","71","53",0.206,0.29,-0.08399999999999999,0.238,0.391,-0.15300000000000002,0.25,0.338,-0.08800000000000002
"Garcia, Greg","594824","2020","71","46",0.2,0.194,0.006000000000000005,0.25,0.228,0.021999999999999992,0.243,0.239,0.0040000000000000036
"Farmer, Kyle","571657","2020","70","51",0.266,0.283,-0.01699999999999996,0.313,0.45,-0.137,0.29,0.347,-0.056999999999999995
"Rojas, Josh","668942","2020","70","47",0.18,0.213,-0.033,0.18,0.289,-0.10899999999999999,0.209,0.272,-0.06300000000000003
"Riddle, JT","595375","2020","69","54",0.149,0.214,-0.065,0.224,0.345,-0.12099999999999997,0.174,0.253,-0.07900000000000001
"Lux, Gavin","666158","2020","69","44",0.175,0.195,-0.020000000000000018,0.349,0.334,0.014999999999999958,0.259,0.266,-0.007000000000000006
"Guillorme, Luis","641645","2020","68","41",0.333,0.247,0.08600000000000002,0.439,0.337,0.10199999999999998,0.381,0.317,0.064
"Barrero, Jose","676480","2020","68","41",0.194,0.212,-0.017999999999999988,0.194,0.286,-0.09199999999999997,0.179,0.223,-0.04400000000000001
"Mathis, Jeff","425772","2020","68","39",0.161,0.204,-0.04299999999999998,0.355,0.359,-0.0040000000000000036,0.245,0.281,-0.03600000000000003
"Dyson, Jarrod","502481","2020","66","51",0.18,0.207,-0.026999999999999996,0.18,0.238,-0.057999999999999996,0.192,0.229,-0.037000000000000005
"Espinal, Santiago","669289","2020","66","46",0.267,0.246,0.02100000000000002,0.333,0.345,-0.011999999999999955,0.282,0.283,-0.0010000000000000009
"Andujar, Miguel","609280","2020","65","53",0.242,0.235,0.007000000000000006,0.355,0.352,0.0030000000000000027,0.274,0.275,-0.0010000000000000009
"Tromp, Chadwick","644433","2020","64","43",0.213,0.19,0.022999999999999993,0.426,0.358,0.068,0.264,0.235,0.029000000000000026
"Starling, Bubba","605490","2020","64","33",0.169,0.191,-0.021999999999999992,0.237,0.25,-0.013000000000000012,0.204,0.223,-0.019000000000000017
"Castro, Starlin","516770","2020","63","47",0.267,0.24,0.027000000000000024,0.45,0.387,0.063,0.32,0.288,0.03200000000000003
"García, Leury","544725","2020","63","50",0.271,0.261,0.010000000000000009,0.441,0.45,-0.009000000000000008,0.326,0.327,-0.0010000000000000009
"Santana, Danny","542454","2020","63","32",0.145,0.181,-0.036000000000000004,0.273,0.347,-0.07399999999999995,0.23,0.281,-0.05100000000000002
"Hechavarría, Adeiny","588751","2020","63","47",0.254,0.22,0.034,0.305,0.26,0.044999999999999984,0.271,0.244,0.027000000000000024
"Murphy, John Ryan","571974","2020","63","31",0.172,0.215,-0.04300000000000001,0.207,0.317,-0.11000000000000001,0.199,0.261,-0.062
"Chisholm Jr., Jazz","665862","2020","62","37",0.161,0.18,-0.01899999999999999,0.321,0.345,-0.023999999999999966,0.248,0.269,-0.02100000000000002
"Avila, Alex","488671","2020","62","27",0.184,0.198,-0.014000000000000012,0.286,0.326,-0.040000000000000036,0.305,0.324,-0.019000000000000017
