"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Galvis, Freddy","520471","2021","394","284",0.242,0.222,0.01999999999999999,0.407,0.35,0.056999999999999995,0.305,0.28,0.024999999999999967
"Kiermaier, Kevin","595281","2021","390","253",0.259,0.232,0.026999999999999996,0.388,0.32,0.068,0.31,0.283,0.027000000000000024
"Barnhart, Tucker","571466","2021","388","251",0.247,0.204,0.04300000000000001,0.368,0.313,0.05499999999999999,0.3,0.265,0.034999999999999976
"Nimmo, Brandon","607043","2021","386","248",0.292,0.267,0.024999999999999967,0.437,0.386,0.05099999999999999,0.369,0.345,0.02400000000000002
"Polanco, Gregory","570256","2021","382","240",0.208,0.232,-0.02400000000000002,0.354,0.411,-0.056999999999999995,0.275,0.316,-0.04099999999999998
"Belt, Brandon","474832","2021","381","223",0.274,0.243,0.031000000000000028,0.597,0.525,0.07199999999999995,0.406,0.374,0.03200000000000003
"Lux, Gavin","666158","2021","381","254",0.242,0.26,-0.018000000000000016,0.364,0.387,-0.02300000000000002,0.303,0.323,-0.020000000000000018
"Haase, Eric","606992","2021","381","234",0.231,0.234,-0.0030000000000000027,0.459,0.461,-0.0020000000000000018,0.316,0.322,-0.006000000000000005
"Wade Jr., LaMonte","664774","2021","381","254",0.253,0.256,-0.0030000000000000027,0.482,0.475,0.007000000000000006,0.343,0.347,-0.003999999999999948
"Torrens, Luis","620443","2021","378","250",0.243,0.245,-0.0020000000000000018,0.431,0.428,0.0030000000000000027,0.311,0.318,-0.007000000000000006
"Laureano, Ramón","657656","2021","378","244",0.246,0.245,0.0010000000000000009,0.443,0.459,-0.016000000000000014,0.327,0.335,-0.008000000000000007
"Miller, Brad","543543","2021","377","219",0.227,0.247,-0.01999999999999999,0.453,0.46,-0.007000000000000006,0.331,0.345,-0.013999999999999957
"Kelenic, Jarred","672284","2021","377","232",0.181,0.223,-0.04200000000000001,0.35,0.413,-0.063,0.27,0.314,-0.043999999999999984
"Moore, Dylan","664238","2021","377","222",0.181,0.204,-0.022999999999999993,0.334,0.348,-0.013999999999999957,0.271,0.288,-0.01699999999999996
"Grandal, Yasmani","518735","2021","375","203",0.24,0.258,-0.018000000000000016,0.52,0.506,0.014000000000000012,0.402,0.412,-0.009999999999999953
"Zunino, Mike","572287","2021","375","202",0.216,0.219,-0.0030000000000000027,0.559,0.532,0.027000000000000024,0.358,0.354,0.0040000000000000036
"Toro, Abraham","647351","2021","375","283",0.239,0.247,-0.008000000000000007,0.373,0.416,-0.04299999999999998,0.303,0.323,-0.020000000000000018
"Wisdom, Patrick","621550","2021","375","185",0.231,0.216,0.015000000000000013,0.518,0.46,0.057999999999999996,0.346,0.321,0.024999999999999967
"Gomes, Yan","543228","2021","375","272",0.252,0.28,-0.028000000000000025,0.421,0.469,-0.04799999999999999,0.308,0.341,-0.03300000000000003
"Marte, Ketel","606466","2021","374","281",0.318,0.307,0.01100000000000001,0.532,0.495,0.03700000000000003,0.385,0.372,0.013000000000000012
"Gosselin, Phil","594838","2021","373","265",0.261,0.24,0.02100000000000002,0.362,0.354,0.008000000000000007,0.297,0.288,0.009000000000000008
"Díaz, Elias","553869","2021","371","279",0.246,0.247,-0.0010000000000000009,0.464,0.419,0.04500000000000004,0.33,0.318,0.01200000000000001
"Robles, Victor","645302","2021","369","235",0.203,0.216,-0.012999999999999984,0.295,0.314,-0.019000000000000017,0.274,0.288,-0.013999999999999957
"Dickerson, Corey","572816","2021","365","269",0.271,0.244,0.027000000000000024,0.408,0.37,0.03799999999999998,0.317,0.295,0.02200000000000002
"Upton, Justin","457708","2021","362","214",0.211,0.226,-0.015000000000000013,0.409,0.429,-0.020000000000000018,0.305,0.322,-0.017000000000000015
"Ramírez, Harold","623912","2021","361","286",0.268,0.262,0.006000000000000005,0.398,0.395,0.0030000000000000027,0.302,0.302,0
"Odor, Rougned","596059","2021","361","223",0.202,0.202,0,0.379,0.374,0.0050000000000000044,0.289,0.29,-0.0010000000000000009
"Acuña Jr., Ronald","660670","2021","360","217",0.283,0.295,-0.01200000000000001,0.596,0.603,-0.007000000000000006,0.412,0.429,-0.017000000000000015
"Kelly, Carson","608348","2021","359","235",0.24,0.254,-0.014000000000000012,0.411,0.428,-0.017000000000000015,0.328,0.346,-0.01799999999999996
"Moran, Colin","592567","2021","359","234",0.258,0.245,0.013000000000000012,0.39,0.391,-0.0010000000000000009,0.318,0.315,0.0030000000000000027
"Caratini, Victor","605170","2021","356","235",0.227,0.228,-0.0010000000000000009,0.323,0.355,-0.03199999999999997,0.273,0.29,-0.01699999999999996
"Heyward, Jason","518792","2021","353","255",0.214,0.234,-0.020000000000000018,0.347,0.367,-0.020000000000000018,0.275,0.294,-0.01899999999999996
"Cabrera, Asdrúbal","452678","2021","352","233",0.23,0.214,0.016000000000000014,0.366,0.331,0.034999999999999976,0.297,0.286,0.01100000000000001
"Bellinger, Cody","641355","2021","350","224",0.165,0.209,-0.043999999999999984,0.302,0.358,-0.055999999999999994,0.237,0.281,-0.04400000000000004
"Escobar, Alcides","444876","2021","349","267",0.288,0.271,0.01699999999999996,0.404,0.362,0.04200000000000004,0.325,0.309,0.016000000000000014
"Zimmer, Bradley","605548","2021","348","181",0.227,0.224,0.0030000000000000027,0.344,0.371,-0.027000000000000024,0.3,0.317,-0.017000000000000015
"Heredia, Guillermo","628338","2021","347","225",0.22,0.22,0,0.354,0.336,0.01799999999999996,0.292,0.29,0.0020000000000000018
"Pillar, Kevin","607680","2021","347","245",0.231,0.224,0.007000000000000006,0.415,0.372,0.04299999999999998,0.297,0.281,0.01599999999999996
"Castro, Starlin","516770","2021","346","257",0.283,0.272,0.010999999999999954,0.375,0.412,-0.03699999999999998,0.309,0.324,-0.015000000000000013
"Solano, Donovan","456781","2021","344","254",0.28,0.275,0.0050000000000000044,0.404,0.432,-0.02799999999999997,0.324,0.335,-0.01100000000000001
"Torreyes, Ronald","591720","2021","344","283",0.242,0.233,0.00899999999999998,0.346,0.299,0.046999999999999986,0.274,0.256,0.018000000000000016
"Springer, George","543807","2021","342","221",0.264,0.248,0.016000000000000014,0.555,0.507,0.04800000000000004,0.381,0.361,0.020000000000000018
"Castro, Harold","605612","2021","339","252",0.283,0.287,-0.0040000000000000036,0.359,0.414,-0.05499999999999999,0.291,0.315,-0.02400000000000002
"Daza, Yonathan","602074","2021","331","248",0.282,0.253,0.02899999999999997,0.355,0.328,0.02699999999999997,0.304,0.286,0.018000000000000016
"Ortega, Rafael","542364","2021","330","228",0.291,0.252,0.03899999999999998,0.463,0.381,0.08200000000000002,0.355,0.311,0.043999999999999984
"Lagares, Juan","501571","2021","327","238",0.236,0.244,-0.008000000000000007,0.372,0.373,-0.0010000000000000009,0.274,0.282,-0.007999999999999952
"Bote, David","623520","2021","327","222",0.199,0.226,-0.026999999999999996,0.33,0.393,-0.063,0.268,0.308,-0.03999999999999998
"Sosa, Edmundo","624641","2021","326","228",0.271,0.259,0.01200000000000001,0.389,0.386,0.0030000000000000027,0.322,0.32,0.0020000000000000018
"Tellez, Rowdy","642133","2021","325","233",0.242,0.265,-0.02300000000000002,0.414,0.471,-0.056999999999999995,0.306,0.34,-0.03400000000000003
"Goodrum, Niko","592348","2021","325","185",0.214,0.215,-0.0010000000000000009,0.359,0.381,-0.02200000000000002,0.286,0.304,-0.018000000000000016
"Murphy, Tom","608596","2021","325","181",0.202,0.193,0.009000000000000008,0.35,0.347,0.0030000000000000027,0.291,0.292,-0.0010000000000000009
"Duffy, Matt","622110","2021","322","227",0.287,0.275,0.011999999999999955,0.381,0.385,-0.0040000000000000036,0.327,0.325,0.0020000000000000018
"McCormick, Chas","676801","2021","320","187",0.257,0.224,0.033,0.447,0.424,0.02300000000000002,0.327,0.311,0.016000000000000014
"Díaz, Aledmys","649557","2021","319","232",0.259,0.267,-0.008000000000000007,0.405,0.411,-0.00599999999999995,0.311,0.319,-0.008000000000000007
"Stassi, Max","545358","2021","319","182",0.241,0.232,0.00899999999999998,0.426,0.419,0.007000000000000006,0.327,0.323,0.0040000000000000036
"Stewart, DJ","621466","2021","318","181",0.204,0.205,-0.0010000000000000009,0.374,0.382,-0.008000000000000007,0.31,0.314,-0.0040000000000000036
"Varsho, Daulton","662139","2021","315","218",0.246,0.248,-0.0020000000000000018,0.437,0.43,0.007000000000000006,0.322,0.323,-0.0010000000000000009
"Bauers, Jake","641343","2021","315","204",0.209,0.233,-0.02400000000000002,0.277,0.361,-0.08399999999999996,0.257,0.297,-0.03999999999999998
"Dickerson, Alex","543105","2021","312","207",0.233,0.261,-0.027999999999999997,0.42,0.446,-0.026000000000000023,0.313,0.337,-0.02400000000000002
"Hedges, Austin","595978","2021","312","209",0.178,0.191,-0.013000000000000012,0.308,0.287,0.02100000000000002,0.227,0.228,-0.0010000000000000009
"Ruf, Darin","573131","2021","312","176",0.271,0.262,0.009000000000000008,0.519,0.515,0.0040000000000000036,0.384,0.381,0.0030000000000000027
"Alfaro, Jorge","595751","2021","311","196",0.244,0.247,-0.0030000000000000027,0.342,0.381,-0.03899999999999998,0.274,0.292,-0.01799999999999996
"VanMeter, Josh","642165","2021","310","193",0.212,0.203,0.00899999999999998,0.354,0.321,0.032999999999999974,0.287,0.274,0.012999999999999956
"Franco, Wander","677551","2021","308","245",0.288,0.276,0.011999999999999955,0.463,0.407,0.05600000000000005,0.348,0.329,0.01899999999999996
"Brown, Seth","664913","2021","307","194",0.214,0.225,-0.01100000000000001,0.48,0.462,0.01799999999999996,0.315,0.318,-0.0030000000000000027
"Gonzalez, Marwin","503556","2021","307","200",0.199,0.218,-0.01899999999999999,0.304,0.334,-0.030000000000000027,0.259,0.281,-0.02200000000000002
"Slater, Austin","596103","2021","306","190",0.241,0.256,-0.015000000000000013,0.423,0.439,-0.016000000000000014,0.321,0.335,-0.014000000000000012
"Choi, Ji Man","596847","2021","305","171",0.229,0.237,-0.00799999999999998,0.411,0.424,-0.013000000000000012,0.334,0.342,-0.008000000000000007
"Trevino, Jose","624431","2021","302","233",0.239,0.248,-0.009000000000000008,0.34,0.374,-0.033999999999999975,0.261,0.285,-0.023999999999999966
"Peterson, Jace","607054","2021","302","193",0.247,0.235,0.01200000000000001,0.367,0.368,-0.0010000000000000009,0.318,0.319,-0.0010000000000000009
"Larnach, Trevor","663616","2021","301","158",0.223,0.212,0.01100000000000001,0.35,0.376,-0.026000000000000023,0.3,0.306,-0.006000000000000005
"McKinney, Billy","641856","2021","300","188",0.192,0.21,-0.017999999999999988,0.358,0.355,0.0030000000000000027,0.277,0.288,-0.010999999999999954
"Kim, Ha-Seong","673490","2021","298","201",0.202,0.209,-0.0069999999999999785,0.352,0.309,0.04299999999999998,0.27,0.265,0.0050000000000000044
"Duggar, Steven","621453","2021","297","180",0.257,0.229,0.027999999999999997,0.437,0.403,0.033999999999999975,0.327,0.305,0.02200000000000002
"Urías, Ramón","602104","2021","296","186",0.279,0.27,0.009000000000000008,0.412,0.427,-0.015000000000000013,0.341,0.344,-0.002999999999999947
"Robert Jr., Luis","673357","2021","296","216",0.338,0.302,0.03600000000000003,0.567,0.546,0.020999999999999908,0.399,0.382,0.017000000000000015
"Pujols, Albert","405395","2021","296","232",0.236,0.256,-0.020000000000000018,0.433,0.46,-0.027000000000000024,0.302,0.322,-0.020000000000000018
"Gutiérrez, Kelvin","642721","2021","295","196",0.232,0.219,0.013000000000000012,0.316,0.305,0.01100000000000001,0.27,0.263,0.007000000000000006
"Biggio, Cavan","624415","2021","294","177",0.224,0.207,0.017000000000000015,0.356,0.331,0.024999999999999967,0.298,0.285,0.013000000000000012
"Jeffers, Ryan","680777","2021","293","159",0.199,0.207,-0.00799999999999998,0.401,0.415,-0.013999999999999957,0.289,0.299,-0.010000000000000009
"Phillips, Brett","621433","2021","292","144",0.206,0.179,0.026999999999999996,0.427,0.359,0.068,0.313,0.284,0.029000000000000026
"Longoria, Evan","446334","2021","291","187",0.261,0.253,0.008000000000000007,0.482,0.486,-0.0040000000000000036,0.352,0.351,0.0010000000000000009
"Brinson, Lewis","621446","2021","290","204",0.226,0.242,-0.015999999999999986,0.376,0.374,0.0020000000000000018,0.275,0.286,-0.010999999999999954
"Mayfield, Jack","608686","2021","290","202",0.218,0.19,0.027999999999999997,0.387,0.32,0.067,0.284,0.25,0.033999999999999975
"Hernandez, Yadiel","628450","2021","289","207",0.273,0.246,0.027000000000000024,0.413,0.414,-0.0010000000000000009,0.32,0.312,0.008000000000000007
"Eaton, Adam","594809","2021","288","188",0.201,0.216,-0.014999999999999986,0.327,0.309,0.018000000000000016,0.271,0.275,-0.0040000000000000036
"Cain, Lorenzo","456715","2021","286","210",0.257,0.254,0.0030000000000000027,0.401,0.382,0.019000000000000017,0.319,0.317,0.0020000000000000018
"Heim, Jonah","641680","2021","285","211",0.196,0.23,-0.034,0.358,0.372,-0.014000000000000012,0.256,0.285,-0.02899999999999997
"Fuentes, Joshua","658069","2021","284","207",0.225,0.204,0.02100000000000002,0.351,0.281,0.06999999999999995,0.261,0.23,0.031
"Calhoun, Willie","641432","2021","284","227",0.25,0.275,-0.025000000000000022,0.381,0.403,-0.02200000000000002,0.301,0.323,-0.02200000000000002
"Valaika, Pat","642162","2021","281","187",0.201,0.213,-0.011999999999999983,0.29,0.337,-0.04700000000000004,0.238,0.265,-0.027000000000000024
"Bradley, Bobby","656252","2021","279","149",0.208,0.224,-0.016000000000000014,0.445,0.467,-0.02200000000000002,0.314,0.331,-0.017000000000000015
"Díaz, Isan","656371","2021","278","170",0.193,0.203,-0.010000000000000009,0.282,0.308,-0.026000000000000023,0.252,0.272,-0.020000000000000018
"Mejía, Francisco","642336","2021","277","204",0.26,0.23,0.03,0.416,0.345,0.07100000000000001,0.32,0.285,0.03500000000000003
"Zimmerman, Ryan","475582","2021","273","180",0.243,0.232,0.010999999999999982,0.471,0.418,0.05299999999999999,0.319,0.3,0.019000000000000017
"Ibáñez, Andy","628451","2021","272","220",0.277,0.264,0.013000000000000012,0.435,0.415,0.020000000000000018,0.325,0.32,0.0050000000000000044
"Culberson, Charlie","518586","2021","271","188",0.243,0.229,0.013999999999999985,0.381,0.321,0.06,0.292,0.269,0.022999999999999965
"Taylor, Tyrone","621438","2021","271","185",0.247,0.239,0.008000000000000007,0.457,0.401,0.055999999999999994,0.333,0.314,0.019000000000000017
"Berti, Jon","542932","2021","271","175",0.21,0.233,-0.02300000000000002,0.313,0.325,-0.01200000000000001,0.282,0.302,-0.020000000000000018
"Goodwin, Brian","571718","2021","271","179",0.221,0.248,-0.026999999999999996,0.374,0.396,-0.02200000000000002,0.306,0.326,-0.020000000000000018
"Fraley, Jake","641584","2021","265","146",0.21,0.229,-0.019000000000000017,0.369,0.361,0.008000000000000007,0.322,0.335,-0.013000000000000012
"Anderson, Brian","605119","2021","264","168",0.249,0.215,0.034,0.378,0.374,0.0040000000000000036,0.314,0.299,0.015000000000000013
"Thomas, Lane","657041","2021","264","164",0.235,0.234,0.0009999999999999731,0.412,0.382,0.02999999999999997,0.328,0.322,0.006000000000000005
"Nuñez, Dom","624513","2021","263","138",0.189,0.17,0.01899999999999999,0.399,0.312,0.08700000000000002,0.294,0.261,0.032999999999999974
"Mercedes, Yermín","606213","2021","262","195",0.271,0.246,0.025000000000000022,0.404,0.417,-0.012999999999999956,0.317,0.313,0.0040000000000000036
"Tsutsugo, Yoshi","660294","2021","262","160",0.217,0.193,0.023999999999999994,0.383,0.344,0.039000000000000035,0.302,0.281,0.020999999999999963
"Holt, Brock","571788","2021","260","187",0.209,0.224,-0.015000000000000013,0.298,0.309,-0.01100000000000001,0.259,0.273,-0.014000000000000012
"Marsh, Brandon","669016","2021","260","147",0.254,0.265,-0.01100000000000001,0.356,0.414,-0.057999999999999996,0.296,0.324,-0.028000000000000025
"Schwindel, Frank","643524","2021","259","201",0.326,0.272,0.05399999999999999,0.591,0.454,0.13699999999999996,0.403,0.332,0.07100000000000001
"Vogelbach, Daniel","596129","2021","258","158",0.219,0.238,-0.01899999999999999,0.381,0.39,-0.009000000000000008,0.325,0.337,-0.01200000000000001
"Panik, Joe","605412","2021","257","204",0.208,0.238,-0.03,0.284,0.324,-0.040000000000000036,0.244,0.273,-0.029000000000000026
"Alcántara, Sergio","642727","2021","255","149",0.205,0.208,-0.0030000000000000027,0.327,0.298,0.029000000000000026,0.279,0.275,0.0040000000000000036
"Alberto, Hanser","593643","2021","255","221",0.27,0.265,0.0050000000000000044,0.402,0.384,0.018000000000000016,0.296,0.294,0.0020000000000000018
"Buxton, Byron","621439","2021","254","173",0.306,0.3,0.006000000000000005,0.647,0.611,0.03600000000000003,0.419,0.407,0.01200000000000001
"O'Hearn, Ryan","656811","2021","254","168",0.225,0.235,-0.009999999999999981,0.369,0.396,-0.027000000000000024,0.274,0.294,-0.019999999999999962
"Moreland, Mitch","519048","2021","252","174",0.227,0.226,0.0010000000000000009,0.415,0.395,0.019999999999999962,0.3,0.297,0.0030000000000000027
"Sánchez, Jesús","660821","2021","251","150",0.251,0.244,0.007000000000000006,0.489,0.479,0.010000000000000009,0.339,0.337,0.0020000000000000018
"Chang, Yu","644374","2021","251","169",0.228,0.233,-0.0050000000000000044,0.426,0.378,0.04799999999999999,0.294,0.282,0.01200000000000001
"Shaw, Travis","543768","2021","250","155",0.2,0.215,-0.014999999999999986,0.373,0.387,-0.014000000000000012,0.289,0.301,-0.01200000000000001
"Naylor, Josh","647304","2021","250","188",0.253,0.254,-0.0010000000000000009,0.399,0.417,-0.01799999999999996,0.302,0.311,-0.009000000000000008
"Cooper, Garrett","643265","2021","250","148",0.284,0.269,0.014999999999999958,0.465,0.458,0.007000000000000006,0.367,0.362,0.0050000000000000044
"Rendon, Anthony","543685","2021","249","178",0.24,0.233,0.0069999999999999785,0.382,0.369,0.013000000000000012,0.31,0.303,0.007000000000000006
"Carpenter, Matt","572761","2021","249","131",0.169,0.223,-0.05399999999999999,0.275,0.425,-0.14999999999999997,0.269,0.34,-0.07100000000000001
"Kieboom, Carter","666198","2021","249","157",0.207,0.231,-0.02400000000000002,0.318,0.343,-0.025000000000000022,0.275,0.298,-0.022999999999999965
"García Jr., Luis","671277","2021","247","193",0.242,0.241,0.0010000000000000009,0.411,0.366,0.044999999999999984,0.291,0.279,0.011999999999999955
"Suzuki, Kurt","435559","2021","247","180",0.224,0.204,0.020000000000000018,0.342,0.31,0.03200000000000003,0.282,0.264,0.01799999999999996
"Evans, Phillip","595943","2021","247","161",0.206,0.244,-0.038000000000000006,0.299,0.344,-0.044999999999999984,0.278,0.312,-0.033999999999999975
"Espinal, Santiago","669289","2021","246","193",0.311,0.267,0.043999999999999984,0.405,0.346,0.05900000000000005,0.344,0.307,0.03699999999999998
"Garver, Mitch","641598","2021","243","138",0.256,0.256,0,0.517,0.545,-0.028000000000000025,0.372,0.386,-0.014000000000000012
"La Stella, Tommy","600303","2021","242","195",0.25,0.28,-0.030000000000000027,0.405,0.46,-0.05499999999999999,0.307,0.342,-0.03500000000000003
"Voit, Luke","572228","2021","241","139",0.239,0.251,-0.01200000000000001,0.437,0.497,-0.06,0.332,0.359,-0.02699999999999997
"Peters, DJ","656847","2021","240","144",0.197,0.199,-0.0020000000000000018,0.422,0.376,0.045999999999999985,0.272,0.273,-0.0010000000000000009
"Difo, Wilmer","594694","2021","240","166",0.269,0.229,0.04000000000000001,0.384,0.321,0.063,0.312,0.276,0.035999999999999976
"Mercado, Óscar","640458","2021","238","173",0.224,0.217,0.007000000000000006,0.369,0.328,0.04099999999999998,0.294,0.279,0.014999999999999958
"Hilliard, Sam","656541","2021","238","127",0.215,0.213,0.0020000000000000018,0.463,0.436,0.027000000000000024,0.318,0.311,0.007000000000000006
"Vogt, Stephen","519390","2021","238","156",0.195,0.213,-0.017999999999999988,0.333,0.353,-0.019999999999999962,0.27,0.288,-0.01799999999999996
"Ward, Taylor","621493","2021","237","156",0.25,0.259,-0.009000000000000008,0.438,0.453,-0.015000000000000013,0.333,0.344,-0.010999999999999954
"Beaty, Matt","607461","2021","234","160",0.27,0.233,0.037000000000000005,0.402,0.347,0.05500000000000005,0.339,0.308,0.031000000000000028
"Pinder, Chad","640461","2021","233","153",0.243,0.261,-0.018000000000000016,0.411,0.507,-0.09600000000000003,0.307,0.354,-0.046999999999999986
"Collins, Zack","641470","2021","231","127",0.21,0.22,-0.010000000000000009,0.338,0.391,-0.05299999999999999,0.3,0.323,-0.02300000000000002
"Casali, Curt","592200","2021","231","135",0.21,0.199,0.010999999999999982,0.35,0.33,0.019999999999999962,0.289,0.28,0.008999999999999952
"Kirilloff, Alex","666135","2021","231","164",0.251,0.291,-0.03999999999999998,0.423,0.538,-0.11500000000000005,0.307,0.366,-0.059
"Jiménez, Eloy","650391","2021","231","157",0.249,0.248,0.0010000000000000009,0.437,0.445,-0.008000000000000007,0.317,0.325,-0.008000000000000007
"Pérez, Michael","605421","2021","231","142",0.143,0.171,-0.028000000000000025,0.29,0.302,-0.01200000000000001,0.225,0.244,-0.01899999999999999
"González, Erik","570481","2021","229","181",0.232,0.255,-0.022999999999999993,0.3,0.351,-0.05099999999999999,0.244,0.277,-0.03300000000000003
"d'Arnaud, Travis","518595","2021","229","157",0.22,0.248,-0.027999999999999997,0.388,0.406,-0.018000000000000016,0.291,0.312,-0.02100000000000002
"Sierra, Magneuris","642423","2021","225","160",0.23,0.227,0.0030000000000000027,0.268,0.264,0.0040000000000000036,0.239,0.24,-0.0010000000000000009
"Barnes, Austin","605131","2021","225","145",0.215,0.213,0.0020000000000000018,0.345,0.311,0.033999999999999975,0.285,0.274,0.010999999999999954
"Reyes, Victor","622682","2021","220","157",0.258,0.257,0.0010000000000000009,0.416,0.404,0.011999999999999955,0.298,0.297,0.0010000000000000009
"White, Eli","642201","2021","220","132",0.177,0.176,0.0010000000000000009,0.308,0.291,0.017000000000000015,0.253,0.249,0.0040000000000000036
"Dahl, David","621311","2021","220","150",0.21,0.246,-0.036000000000000004,0.322,0.398,-0.07600000000000001,0.246,0.296,-0.04999999999999999
"León, Sandy","506702","2021","220","140",0.183,0.17,0.012999999999999984,0.267,0.258,0.009000000000000008,0.225,0.216,0.009000000000000008
"De La Cruz, Bryan","650559","2021","219","147",0.296,0.254,0.04199999999999998,0.427,0.366,0.061,0.339,0.301,0.038000000000000034
"Frazier, Clint","640449","2021","218","118",0.186,0.207,-0.02099999999999999,0.317,0.354,-0.03699999999999998,0.289,0.313,-0.02400000000000002
"McGuire, Reese","624512","2021","217","156",0.253,0.237,0.016000000000000014,0.343,0.328,0.015000000000000013,0.289,0.281,0.007999999999999952
"Gordon, Nick","624503","2021","216","146",0.24,0.266,-0.026000000000000023,0.355,0.418,-0.063,0.283,0.318,-0.03500000000000003
"Astudillo, Willians","553902","2021","216","197",0.236,0.251,-0.015000000000000013,0.375,0.374,0.0010000000000000009,0.272,0.28,-0.008000000000000007
"Madrigal, Nick","663611","2021","215","184",0.305,0.263,0.04199999999999998,0.425,0.328,0.09699999999999998,0.335,0.289,0.04600000000000004
"Stevenson, Andrew","664057","2021","213","134",0.229,0.241,-0.011999999999999983,0.339,0.372,-0.032999999999999974,0.276,0.299,-0.022999999999999965
"Rooker, Brent","667670","2021","213","119",0.201,0.238,-0.03699999999999998,0.397,0.463,-0.066,0.301,0.341,-0.040000000000000036
"Higashioka, Kyle","543309","2021","211","135",0.181,0.233,-0.05200000000000002,0.389,0.504,-0.11499999999999999,0.272,0.343,-0.07100000000000001
"Joe, Connor","656582","2021","211","141",0.285,0.283,0.0020000000000000018,0.469,0.463,0.00599999999999995,0.366,0.37,-0.0040000000000000036
"Davis, J.D.","605204","2021","211","113",0.285,0.245,0.03999999999999998,0.436,0.404,0.03199999999999997,0.357,0.336,0.020999999999999963
"Giménez, Andrés","665926","2021","210","138",0.218,0.211,0.007000000000000006,0.351,0.319,0.03199999999999997,0.277,0.268,0.009000000000000008
"Mateo, Jorge","622761","2021","209","141",0.247,0.243,0.0040000000000000036,0.376,0.361,0.015000000000000013,0.291,0.287,0.0040000000000000036
"Adrianza, Ehire","501303","2021","209","144",0.247,0.249,-0.0020000000000000018,0.401,0.37,0.031000000000000028,0.316,0.314,0.0020000000000000018
"Piña, Manny","444489","2021","208","143",0.189,0.219,-0.03,0.439,0.441,-0.0020000000000000018,0.315,0.331,-0.016000000000000014
"Ozuna, Marcell","542303","2021","208","142",0.213,0.268,-0.05500000000000002,0.356,0.46,-0.10400000000000004,0.284,0.347,-0.063
"Moustakas, Mike","519058","2021","206","140",0.208,0.202,0.005999999999999978,0.372,0.329,0.04299999999999998,0.284,0.276,0.007999999999999952
"Jansen, Danny","643376","2021","205","141",0.223,0.241,-0.017999999999999988,0.473,0.458,0.014999999999999958,0.329,0.333,-0.0040000000000000036
"Aquino, Aristides","606157","2021","204","101",0.19,0.188,0.0020000000000000018,0.408,0.399,0.008999999999999952,0.303,0.304,-0.0010000000000000009
"Miller, Owen","680911","2021","202","138",0.204,0.226,-0.02200000000000002,0.309,0.346,-0.03699999999999998,0.241,0.267,-0.026000000000000023
"Marisnick, Jake","545350","2021","198","115",0.216,0.196,0.01999999999999999,0.375,0.294,0.08100000000000002,0.287,0.259,0.02799999999999997
"McKenna, Ryan","663630","2021","197","97",0.183,0.2,-0.017000000000000015,0.266,0.307,-0.04099999999999998,0.259,0.281,-0.02200000000000002
"Hiura, Keston","669374","2021","197","99",0.168,0.181,-0.012999999999999984,0.301,0.36,-0.059,0.25,0.281,-0.031000000000000028
"Nola, Austin","543592","2021","194","156",0.272,0.255,0.017000000000000015,0.376,0.348,0.028000000000000025,0.316,0.301,0.015000000000000013
"Luplow, Jordan","656669","2021","193","106",0.202,0.188,0.014000000000000012,0.454,0.397,0.056999999999999995,0.337,0.315,0.02200000000000002
"Tauchman, Mike","643565","2021","191","109",0.181,0.196,-0.015000000000000013,0.283,0.304,-0.02100000000000002,0.26,0.276,-0.016000000000000014
"Rengifo, Luis","650859","2021","190","141",0.201,0.237,-0.035999999999999976,0.31,0.396,-0.08600000000000002,0.244,0.293,-0.04899999999999999
"Kirk, Alejandro","672386","2021","189","145",0.242,0.284,-0.04199999999999998,0.436,0.507,-0.07100000000000001,0.33,0.373,-0.04299999999999998
"Piscotty, Stephen","572039","2021","188","125",0.22,0.221,-0.0010000000000000009,0.353,0.375,-0.02200000000000002,0.279,0.289,-0.009999999999999953
"Dubón, Mauricio","643289","2021","187","136",0.24,0.228,0.011999999999999983,0.377,0.361,0.016000000000000014,0.278,0.273,0.0050000000000000044
"Mendick, Danny","664901","2021","186","124",0.22,0.204,0.016000000000000014,0.287,0.276,0.010999999999999954,0.268,0.26,0.008000000000000007
"Taveras, Leody","665750","2021","185","115",0.161,0.205,-0.043999999999999984,0.27,0.308,-0.03799999999999998,0.209,0.246,-0.037000000000000005
"Contreras, William","661388","2021","185","110",0.215,0.231,-0.016000000000000014,0.399,0.419,-0.019999999999999962,0.303,0.32,-0.017000000000000015
"Knizner, Andrew","668800","2021","185","122",0.174,0.203,-0.029000000000000026,0.236,0.298,-0.062,0.238,0.274,-0.03600000000000003
"Short, Zack","670097","2021","184","103",0.141,0.153,-0.01200000000000001,0.282,0.272,0.009999999999999953,0.23,0.242,-0.011999999999999983
"Rojas, Jose","670351","2021","184","118",0.208,0.215,-0.007000000000000006,0.399,0.389,0.010000000000000009,0.292,0.293,-0.0010000000000000009
"Akiyama, Shogo","673451","2021","183","124",0.204,0.236,-0.032,0.253,0.308,-0.05499999999999999,0.243,0.28,-0.03700000000000003
"Calhoun, Kole","594777","2021","182","126",0.235,0.221,0.013999999999999985,0.373,0.384,-0.01100000000000001,0.292,0.291,0.0010000000000000009
